user_loc,fr_loc,scaled_sci
Curaçao,Estonia,1831
Curaçao,Egypt,463
Curaçao,Spain,10739
Curaçao,Ethiopia,715
Curaçao,Finland,1345
Curaçao,Fiji,5555
Curaçao,"Micronesia, Federated States of",1144
Curaçao,France,2560
Curaçao,Gabon,1592
Curaçao,United Kingdom,4654
Curaçao,Grenada,90809
Curaçao,Georgia,481
Curaçao,French Guiana,178601
Curaçao,Ghana,2977
Curaçao,Gambia,7789
Curaçao,Guinea,974
Curaçao,Guadeloupe,210352
Curaçao,Equatorial Guinea,5026
Curaçao,Greece,1971
Curaçao,Guatemala,1330
Curaçao,Guam,3165
Curaçao,Guinea-Bissau,1068
Curaçao,Guyana,159324
Curaçao,Hong Kong,1887
Curaçao,Honduras,3418
Curaçao,Croatia,1488
Curaçao,Haiti,105395
Curaçao,Hungary,1489
Curaçao,Indonesia,271
Curaçao,Ireland,3821
Curaçao,Isle of Man,6313
Curaçao,India,502
Curaçao,Iceland,5901
Curaçao,Italy,2646
Curaçao,Jersey,18165
Curaçao,Jamaica,320103
Curaçao,Jordan,609
Curaçao,Japan,532
Curaçao,Kenya,1567
Curaçao,Kyrgyzstan,310
Curaçao,Cambodia,109
Curaçao,Kiribati,12533
Curaçao,Comoros,631
Curaçao,"Korea, Republic of",315
Curaçao,Kuwait,1104
Curaçao,Cayman Islands,188495
Curaçao,Kazakhstan,336
Curaçao,Lao People's Democratic Republic,112
Curaçao,Lebanon,12132
Curaçao,Saint Lucia,161589
Curaçao,Sri Lanka,485
Curaçao,Liberia,9695
Curaçao,Lesotho,449
Curaçao,Lithuania,715
Curaçao,Luxembourg,21415
Curaçao,Latvia,1118
Curaçao,Libya,226
Curaçao,Morocco,1051
Curaçao,"Moldova, Republic of",390
Curaçao,Montenegro,1677
Curaçao,Madagascar,939
Curaçao,North Macedonia,945
Curaçao,Mali,1003
Curaçao,Myanmar,63
Curaçao,Mongolia,158
Curaçao,Macao,1782
Curaçao,Martinique,70614
Curaçao,Mauritania,708
Curaçao,Malta,22102
Curaçao,Mauritius,4999
Curaçao,Maldives,1390
Curaçao,Malawi,601
Curaçao,Mexico,1613
Curaçao,Malaysia,452
Curaçao,Mozambique,979
Curaçao,New Caledonia,655
Curaçao,Niger,849
Curaçao,Nigeria,2090
Curaçao,Nicaragua,2389
Curaçao,Netherlands,1268535
Curaçao,Norway,2412
Curaçao,Nepal,181
Curaçao,New Zealand,1939
Curaçao,Oman,892
Curaçao,Panama,31266
Curaçao,Peru,8270
Curaçao,French Polynesia,1241
Curaçao,Papua New Guinea,3073
Curaçao,Philippines,754
Curaçao,Pakistan,619
Curaçao,Poland,761
Curaçao,Puerto Rico,21114
Curaçao,Portugal,9717
Curaçao,Paraguay,2620
Curaçao,Qatar,1925
Curaçao,Réunion,1878
Curaçao,Romania,936
Curaçao,Serbia,1013
Curaçao,Rwanda,992
Curaçao,Saudi Arabia,826
Curaçao,Solomon Islands,702
Curaçao,Seychelles,3952
Curaçao,Sweden,2485
Curaçao,Singapore,2005
Curaçao,Slovenia,1584
Curaçao,Slovakia,588
Curaçao,Sierra Leone,6149
Curaçao,Senegal,2357
Curaçao,Suriname,1129700
Curaçao,Sao Tome and Principe,1304
Curaçao,El Salvador,1811
Curaçao,Eswatini,792
Curaçao,Chad,487
Curaçao,Togo,1683
Curaçao,Thailand,166
Curaçao,Tajikistan,152
Curaçao,Timor-Leste,288
Curaçao,Tunisia,778
Curaçao,Tonga,2067
Curaçao,Türkiye,766
Curaçao,Trinidad and Tobago,79915
Curaçao,"Taiwan, Province of China",340
Curaçao,"Tanzania, United Republic of",910
Curaçao,Ukraine,496
Curaçao,Uganda,1884
Curaçao,United States,8528
Curaçao,Uruguay,3247
Curaçao,Uzbekistan,152
Curaçao,Saint Vincent and the Grenadines,180886
Curaçao,Viet Nam,165
Curaçao,Vanuatu,638
Curaçao,Samoa,709
Curaçao,Kosovo,563
Curaçao,Mayotte,1598
Curaçao,South Africa,917
Curaçao,Zambia,1757
Curaçao,Zimbabwe,1187
Cyprus,United Arab Emirates,27722
Cyprus,Antigua and Barbuda,7144
Cyprus,Albania,14261
Cyprus,Armenia,12136
Cyprus,Angola,3385
Cyprus,Argentina,1130
Cyprus,Austria,15231
Cyprus,Australia,15743
Cyprus,Aruba,2840
Cyprus,Azerbaijan,9649
Cyprus,Bosnia and Herzegovina,5151
Cyprus,Barbados,2941
Cyprus,Bangladesh,11102
Cyprus,Belgium,11521
Cyprus,Burkina Faso,1901
Cyprus,Bulgaria,127452
Cyprus,Bahrain,20606
Cyprus,Burundi,12224
Cyprus,Benin,6332
Cyprus,Brunei Darussalam,6595
Cyprus,"Bolivia, Plurinational State of",408
Cyprus,Brazil,747
Cyprus,Bahamas,3300
Cyprus,Bhutan,3753
Cyprus,Botswana,9191
Cyprus,Belarus,24395
Cyprus,Belize,2733
Cyprus,Canada,7503
Cyprus,"Congo, The Democratic Republic of the",58085
Cyprus,Central African Republic,7803
Cyprus,Congo,31156
Cyprus,Switzerland,16551
Cyprus,Côte d'Ivoire,6759
Cyprus,Chile,719
Cyprus,Cameroon,78182
Cyprus,Colombia,726
Cyprus,Costa Rica,1087
Cyprus,Cabo Verde,4349
Cyprus,Curaçao,2937
Cyprus,Cyprus,56319033
Cyprus,Czechia,8523
Cyprus,Germany,17667
Cyprus,Djibouti,10314
Cyprus,Denmark,9772
Cyprus,Dominican Republic,1282
Cyprus,Algeria,932
Cyprus,Ecuador,476
Cyprus,Estonia,15540
Cyprus,Egypt,6287
Cyprus,Spain,6566
Cyprus,Ethiopia,2786
Cyprus,Finland,9240
Cyprus,Fiji,6718
Cyprus,"Micronesia, Federated States of",874
Cyprus,France,5105
Cyprus,Gabon,9843
Cyprus,United Kingdom,55685
Cyprus,Grenada,6705
Cyprus,Georgia,40345
Cyprus,French Guiana,1442
Cyprus,Ghana,7746
Cyprus,Gambia,31555
Cyprus,Guinea,49424
Cyprus,Guadeloupe,1387
Cyprus,Equatorial Guinea,19188
Cyprus,Greece,664857
Cyprus,Guatemala,364
Cyprus,Guam,3124
Cyprus,Guinea-Bissau,3202
Cyprus,Guyana,1678
Cyprus,Hong Kong,5684
Cyprus,Honduras,526
Cyprus,Croatia,6149
Cyprus,Haiti,1020
Cyprus,Hungary,10609
Cyprus,Indonesia,560
Cyprus,Ireland,13907
Cyprus,Isle of Man,24280
Cyprus,India,2168
Cyprus,Iceland,16369
Cyprus,Italy,9203
Cyprus,Jersey,29800
Cyprus,Jamaica,2651
Cyprus,Jordan,14804
Cyprus,Japan,1921
Cyprus,Kenya,4992
Cyprus,Kyrgyzstan,8624
Cyprus,Cambodia,734
Cyprus,Kiribati,2064
Cyprus,Comoros,2613
Cyprus,"Korea, Republic of",2013
Cyprus,Kuwait,15541
Cyprus,Cayman Islands,17289
Cyprus,Kazakhstan,6080
Cyprus,Lao People's Democratic Republic,1358
Cyprus,Lebanon,49641
Cyprus,Saint Lucia,4035
Cyprus,Sri Lanka,28012
Cyprus,Liberia,119408
Cyprus,Lesotho,1380
Cyprus,Lithuania,23234
Cyprus,Luxembourg,29356
Cyprus,Latvia,30786
Cyprus,Libya,5691
Cyprus,Morocco,1874
Cyprus,"Moldova, Republic of",42601
Cyprus,Montenegro,27631
Cyprus,Madagascar,1210
Cyprus,North Macedonia,15175
Cyprus,Mali,4331
Cyprus,Myanmar,254
Cyprus,Mongolia,1498
Cyprus,Macao,9916
Cyprus,Martinique,1225
Cyprus,Mauritania,1650
Cyprus,Malta,64439
Cyprus,Mauritius,4359
Cyprus,Maldives,12489
Cyprus,Malawi,3231
Cyprus,Mexico,497
Cyprus,Malaysia,3968
Cyprus,Mozambique,1465
Cyprus,New Caledonia,1239
Cyprus,Niger,2187
Cyprus,Nigeria,35560
Cyprus,Nicaragua,519
Cyprus,Netherlands,13944
Cyprus,Norway,10753
Cyprus,Nepal,40957
Cyprus,New Zealand,5270
Cyprus,Oman,15240
Cyprus,Panama,1026
Cyprus,Peru,429
Cyprus,French Polynesia,1310
Cyprus,Papua New Guinea,1008
Cyprus,Philippines,7373
Cyprus,Pakistan,13094
Cyprus,Poland,5876
Cyprus,Puerto Rico,1079
Cyprus,Portugal,9694
Cyprus,Paraguay,1182
Cyprus,Qatar,25111
Cyprus,Réunion,974
Cyprus,Romania,58091
Cyprus,Serbia,17005
Cyprus,Rwanda,10669
Cyprus,Saudi Arabia,11560
Cyprus,Solomon Islands,838
Cyprus,Seychelles,17839
Cyprus,Sweden,14662
Cyprus,Singapore,6365
Cyprus,Slovenia,10025
Cyprus,Slovakia,13674
Cyprus,Sierra Leone,147630
Cyprus,Senegal,4755
Cyprus,Suriname,2269
Cyprus,Sao Tome and Principe,945
Cyprus,El Salvador,393
Cyprus,Eswatini,17924
Cyprus,Chad,3886
Cyprus,Togo,6822
Cyprus,Thailand,1018
Cyprus,Tajikistan,3618
Cyprus,Timor-Leste,454
Cyprus,Tunisia,2325
Cyprus,Tonga,942
Cyprus,Türkiye,77826
Cyprus,Trinidad and Tobago,2954
Cyprus,"Taiwan, Province of China",1488
Cyprus,"Tanzania, United Republic of",2429
Cyprus,Ukraine,11712
Cyprus,Uganda,7097
Cyprus,United States,3522
Cyprus,Uruguay,1914
Cyprus,Uzbekistan,3659
Cyprus,Saint Vincent and the Grenadines,8380
Cyprus,Viet Nam,2999
Cyprus,Vanuatu,2042
Cyprus,Samoa,637
Cyprus,Kosovo,4369
Cyprus,Mayotte,1410
Cyprus,South Africa,4768
Cyprus,Zambia,8695
Cyprus,Zimbabwe,84673
Czechia,United Arab Emirates,1689
Czechia,Antigua and Barbuda,616
Czechia,Albania,2997
Czechia,Armenia,3903
Czechia,Angola,339
Czechia,Argentina,514
Czechia,Austria,20745
Czechia,Australia,2560
Czechia,Aruba,1430
Czechia,Azerbaijan,2334
Czechia,Bosnia and Herzegovina,6978
Czechia,Barbados,699
Czechia,Bangladesh,194
Czechia,Belgium,5086
Czechia,Burkina Faso,195
Czechia,Bulgaria,20132
Czechia,Bahrain,841
Czechia,Burundi,196
Czechia,Benin,1073
Czechia,Brunei Darussalam,402
Czechia,"Bolivia, Plurinational State of",271
Czechia,Brazil,360
Czechia,Bahamas,544
Czechia,Bhutan,409
Czechia,Botswana,594
Czechia,Belarus,7821
Czechia,Belize,378
Czechia,Canada,2478
Czechia,"Congo, The Democratic Republic of the",207
Czechia,Central African Republic,322
Czechia,Congo,400
Czechia,Switzerland,14526
Czechia,Côte d'Ivoire,377
Czechia,Chile,490
Czechia,Cameroon,417
Czechia,Colombia,322
Czechia,Costa Rica,965
Czechia,Cabo Verde,1923
Czechia,Curaçao,891
Czechia,Cyprus,8523
Czechia,Czechia,3925843
Czechia,Germany,9749
Czechia,Djibouti,260
Czechia,Denmark,5640
Czechia,Dominican Republic,479
Czechia,Algeria,809
Czechia,Ecuador,297
Czechia,Estonia,6376
Czechia,Egypt,523
Czechia,Spain,3314
Czechia,Ethiopia,271
Czechia,Finland,4900
Czechia,Fiji,169
Czechia,"Micronesia, Federated States of",99
Czechia,France,2663
Czechia,Gabon,336
Czechia,United Kingdom,7859
Czechia,Grenada,553
Czechia,Georgia,4667
Czechia,French Guiana,527
Czechia,Ghana,1150
Czechia,Gambia,1694
Czechia,Guinea,392
Czechia,Guadeloupe,680
Czechia,Equatorial Guinea,312
Czechia,Greece,5665
Czechia,Guatemala,178
Czechia,Guam,434
Czechia,Guinea-Bissau,536
Czechia,Guyana,243
Czechia,Hong Kong,786
Czechia,Honduras,239
Czechia,Croatia,10050
Czechia,Haiti,221
Czechia,Hungary,10164
Czechia,Indonesia,202
Czechia,Ireland,9460
Czechia,Isle of Man,5566
Czechia,India,174
Czechia,Iceland,18588
Czechia,Italy,4446
Czechia,Jersey,5116
Czechia,Jamaica,547
Czechia,Jordan,561
Czechia,Japan,918
Czechia,Kenya,362
Czechia,Kyrgyzstan,2186
Czechia,Cambodia,134
Czechia,Kiribati,79
Czechia,Comoros,112
Czechia,"Korea, Republic of",836
Czechia,Kuwait,606
Czechia,Cayman Islands,3411
Czechia,Kazakhstan,1659
Czechia,Lao People's Democratic Republic,225
Czechia,Lebanon,1134
Czechia,Saint Lucia,470
Czechia,Sri Lanka,503
Czechia,Liberia,413
Czechia,Lesotho,72
Czechia,Lithuania,4178
Czechia,Luxembourg,9740
Czechia,Latvia,6780
Czechia,Libya,353
Czechia,Morocco,814
Czechia,"Moldova, Republic of",32196
Czechia,Montenegro,9135
Czechia,Madagascar,247
Czechia,North Macedonia,20263
Czechia,Mali,326
Czechia,Myanmar,87
Czechia,Mongolia,17827
Czechia,Macao,954
Czechia,Martinique,777
Czechia,Mauritania,156
Czechia,Malta,13191
Czechia,Mauritius,1074
Czechia,Maldives,3747
Czechia,Malawi,101
Czechia,Mexico,349
Czechia,Malaysia,371
Czechia,Mozambique,237
Czechia,New Caledonia,930
Czechia,Niger,173
Czechia,Nigeria,424
Czechia,Nicaragua,222
Czechia,Netherlands,5995
Czechia,Norway,5338
Czechia,Nepal,801
Czechia,New Zealand,4859
Czechia,Oman,641
Czechia,Panama,522
Czechia,Peru,297
Czechia,French Polynesia,737
Czechia,Papua New Guinea,186
Czechia,Philippines,490
Czechia,Pakistan,272
Czechia,Poland,8194
Czechia,Puerto Rico,411
Czechia,Portugal,3692
Czechia,Paraguay,318
Czechia,Qatar,1006
Czechia,Réunion,632
Czechia,Romania,8101
Czechia,Serbia,13510
Czechia,Rwanda,379
Czechia,Saudi Arabia,410
Czechia,Solomon Islands,128
Czechia,Seychelles,3655
Czechia,Sweden,4445
Czechia,Singapore,1163
Czechia,Slovenia,11587
Czechia,Slovakia,305718
Czechia,Sierra Leone,515
Czechia,Senegal,387
Czechia,Suriname,569
Czechia,Sao Tome and Principe,939
Czechia,El Salvador,204
Czechia,Eswatini,219
Czechia,Chad,198
Czechia,Togo,450
Czechia,Thailand,309
Czechia,Tajikistan,1684
Czechia,Timor-Leste,131
Czechia,Tunisia,2116
Czechia,Tonga,1096
Czechia,Türkiye,849
Czechia,Trinidad and Tobago,483
Czechia,"Taiwan, Province of China",684
Czechia,"Tanzania, United Republic of",375
Czechia,Ukraine,41768
Czechia,Uganda,494
Czechia,United States,1278
Czechia,Uruguay,626
Czechia,Uzbekistan,1724
Czechia,Saint Vincent and the Grenadines,370
Czechia,Viet Nam,2724
Czechia,Vanuatu,377
Czechia,Samoa,242
Czechia,Kosovo,5949
Czechia,Mayotte,178
Czechia,South Africa,290
Czechia,Zambia,355
Czechia,Zimbabwe,676
Germany,United Arab Emirates,5178
Germany,Antigua and Barbuda,2335
Germany,Albania,36557
Germany,Armenia,7085
Germany,Angola,1434
Germany,Argentina,1442
Germany,Austria,94662
Germany,Australia,5747
Germany,Aruba,3546
Germany,Azerbaijan,4767
Germany,Bosnia and Herzegovina,98577
Germany,Barbados,2333
Germany,Bangladesh,637
Germany,Belgium,13731
Germany,Burkina Faso,1795
Germany,Bulgaria,55216
Germany,Bahrain,2721
Germany,Burundi,921
Germany,Benin,2971
Germany,Brunei Darussalam,881
Germany,"Bolivia, Plurinational State of",962
Germany,Brazil,1222
Germany,Bahamas,1567
Germany,Bhutan,711
Germany,Botswana,946
Germany,Belarus,5055
Germany,Belize,943
Germany,Canada,4654
Germany,"Congo, The Democratic Republic of the",1207
Germany,Central African Republic,1571
Germany,Congo,1755
Germany,Switzerland,67079
Germany,Côte d'Ivoire,2093
Germany,Chile,1779
Germany,Cameroon,7559
Germany,Colombia,1202
Germany,Costa Rica,2226
Germany,Cabo Verde,4842
Germany,Curaçao,3863
Germany,Cyprus,17667
Germany,Czechia,9749
Germany,Germany,719479
Germany,Djibouti,8436
Germany,Denmark,14590
Germany,Dominican Republic,2525
Germany,Algeria,1086
Germany,Ecuador,1198
Germany,Estonia,7796
Germany,Egypt,1904
Germany,Spain,8660
Germany,Ethiopia,6048
Germany,Finland,8171
Germany,Fiji,699
Germany,"Micronesia, Federated States of",764
Germany,France,7098
Germany,Gabon,2360
Germany,United Kingdom,8767
Germany,Grenada,2536
Germany,Georgia,11442
Germany,French Guiana,1540
Germany,Ghana,6474
Germany,Gambia,31557
Germany,Guinea,13038
Germany,Guadeloupe,1782
Germany,Equatorial Guinea,3862
Germany,Greece,36666
Germany,Guatemala,490
Germany,Guam,3206
Germany,Guinea-Bissau,8183
Germany,Guyana,573
Germany,Hong Kong,2038
Germany,Honduras,718
Germany,Croatia,66655
Germany,Haiti,554
Germany,Hungary,30565
Germany,Indonesia,415
Germany,Ireland,10870
Germany,Isle of Man,5403
Germany,India,556
Germany,Iceland,20537
Germany,Italy,16342
Germany,Jersey,6571
Germany,Jamaica,2412
Germany,Jordan,5000
Germany,Japan,1625
Germany,Kenya,2673
Germany,Kyrgyzstan,1919
Germany,Cambodia,337
Germany,Kiribati,705
Germany,Comoros,302
Germany,"Korea, Republic of",1576
Germany,Kuwait,2635
Germany,Cayman Islands,4921
Germany,Kazakhstan,1556
Germany,Lao People's Democratic Republic,555
Germany,Lebanon,20528
Germany,Saint Lucia,2043
Germany,Sri Lanka,2119
Germany,Liberia,4247
Germany,Lesotho,236
Germany,Lithuania,14356
Germany,Luxembourg,71833
Germany,Latvia,17502
Germany,Libya,2463
Germany,Morocco,2778
Germany,"Moldova, Republic of",41481
Germany,Montenegro,47327
Germany,Madagascar,2836
Germany,North Macedonia,97724
Germany,Mali,1509
Germany,Myanmar,238
Germany,Mongolia,2591
Germany,Macao,1483
Germany,Martinique,1559
Germany,Mauritania,1629
Germany,Malta,18426
Germany,Mauritius,2912
Germany,Maldives,3015
Germany,Malawi,484
Germany,Mexico,769
Germany,Malaysia,772
Germany,Mozambique,977
Germany,New Caledonia,1199
Germany,Niger,1742
Germany,Nigeria,2269
Germany,Nicaragua,765
Germany,Netherlands,19959
Germany,Norway,11594
Germany,Nepal,1044
Germany,New Zealand,6012
Germany,Oman,1920
Germany,Panama,1217
Germany,Peru,964
Germany,French Polynesia,1352
Germany,Papua New Guinea,325
Germany,Philippines,992
Germany,Pakistan,1609
Germany,Poland,26395
Germany,Puerto Rico,1481
Germany,Portugal,13243
Germany,Paraguay,1802
Germany,Qatar,3871
Germany,Réunion,1505
Germany,Romania,68789
Germany,Serbia,51101
Germany,Rwanda,1863
Germany,Saudi Arabia,2611
Germany,Solomon Islands,386
Germany,Seychelles,5323
Germany,Sweden,15602
Germany,Singapore,3157
Germany,Slovenia,26673
Germany,Slovakia,11562
Germany,Sierra Leone,8357
Germany,Senegal,3148
Germany,Suriname,904
Germany,Sao Tome and Principe,1760
Germany,El Salvador,684
Germany,Eswatini,535
Germany,Chad,1255
Germany,Togo,6331
Germany,Thailand,1281
Germany,Tajikistan,3568
Germany,Timor-Leste,352
Germany,Tunisia,8688
Germany,Tonga,975
Germany,Türkiye,14452
Germany,Trinidad and Tobago,1497
Germany,"Taiwan, Province of China",1120
Germany,"Tanzania, United Republic of",1191
Germany,Ukraine,5290
Germany,Uganda,4254
Germany,United States,3230
Germany,Uruguay,1751
Germany,Uzbekistan,1302
Germany,Saint Vincent and the Grenadines,1292
Germany,Viet Nam,1531
Germany,Vanuatu,400
Germany,Samoa,602
Germany,Kosovo,107849
Germany,Mayotte,585
Germany,South Africa,949
Germany,Zambia,903
Germany,Zimbabwe,2674
Djibouti,United Arab Emirates,21054
Djibouti,Antigua and Barbuda,2830
Djibouti,Albania,518
Djibouti,Armenia,194
Djibouti,Angola,4317
Djibouti,Argentina,257
Djibouti,Austria,6750
Djibouti,Australia,1577
Djibouti,Aruba,396
Djibouti,Azerbaijan,805
Djibouti,Bosnia and Herzegovina,647
Djibouti,Barbados,2270
Djibouti,Bangladesh,1667
Djibouti,Belgium,26572
Djibouti,Burkina Faso,13637
Djibouti,Bulgaria,330
Djibouti,Bahrain,14083
Djibouti,Burundi,14145
Djibouti,Benin,23227
Djibouti,Brunei Darussalam,821
Djibouti,"Bolivia, Plurinational State of",414
Djibouti,Brazil,459
Djibouti,Bahamas,1361
Djibouti,Bhutan,777
Djibouti,Botswana,3960
Djibouti,Belarus,692
Djibouti,Belize,1854
Djibouti,Canada,17754
Djibouti,"Congo, The Democratic Republic of the",10287
Djibouti,Central African Republic,64441
Djibouti,Congo,20526
Djibouti,Switzerland,11111
Djibouti,Côte d'Ivoire,10248
Djibouti,Chile,204
Djibouti,Cameroon,21299
Djibouti,Colombia,459
Djibouti,Costa Rica,386
Djibouti,Cabo Verde,2166
Djibouti,Curaçao,736
Djibouti,Cyprus,10314
Djibouti,Czechia,260
Djibouti,Germany,8436
Djibouti,Djibouti,173751157
Djibouti,Denmark,3339
Djibouti,Dominican Republic,1506
Djibouti,Algeria,5635
Djibouti,Ecuador,514
Djibouti,Estonia,173
Djibouti,Egypt,12286
Djibouti,Spain,686
Djibouti,Ethiopia,594079
Djibouti,Finland,7148
Djibouti,Fiji,1805
Djibouti,"Micronesia, Federated States of",496
Djibouti,France,19252
Djibouti,Gabon,19392
Djibouti,United Kingdom,5943
Djibouti,Grenada,2043
Djibouti,Georgia,771
Djibouti,French Guiana,9371
Djibouti,Ghana,6114
Djibouti,Gambia,6187
Djibouti,Guinea,25754
Djibouti,Guadeloupe,4301
Djibouti,Equatorial Guinea,10908
Djibouti,Greece,7848
Djibouti,Guatemala,359
Djibouti,Guam,7777
Djibouti,Guinea-Bissau,5253
Djibouti,Guyana,2068
Djibouti,Hong Kong,408
Djibouti,Honduras,565
Djibouti,Croatia,271
Djibouti,Haiti,6207
Djibouti,Hungary,281
Djibouti,Indonesia,1218
Djibouti,Ireland,2355
Djibouti,Isle of Man,278
Djibouti,India,1032
Djibouti,Iceland,5497
Djibouti,Italy,1812
Djibouti,Jersey,213
Djibouti,Jamaica,3026
Djibouti,Jordan,4077
Djibouti,Japan,494
Djibouti,Kenya,79304
Djibouti,Kyrgyzstan,443
Djibouti,Cambodia,356
Djibouti,Kiribati,742
Djibouti,Comoros,24604
Djibouti,"Korea, Republic of",295
Djibouti,Kuwait,9973
Djibouti,Cayman Islands,1320
Djibouti,Kazakhstan,447
Djibouti,Lao People's Democratic Republic,250
Djibouti,Lebanon,7304
Djibouti,Saint Lucia,2415
Djibouti,Sri Lanka,2453
Djibouti,Liberia,7868
Djibouti,Lesotho,2735
Djibouti,Lithuania,702
Djibouti,Luxembourg,67456
Djibouti,Latvia,242
Djibouti,Libya,6529
Djibouti,Morocco,14727
Djibouti,"Moldova, Republic of",357
Djibouti,Montenegro,500
Djibouti,Madagascar,28707
Djibouti,North Macedonia,1185
Djibouti,Mali,17345
Djibouti,Myanmar,2052
Djibouti,Mongolia,363
Djibouti,Macao,343
Djibouti,Martinique,3452
Djibouti,Mauritania,23742
Djibouti,Malta,13082
Djibouti,Mauritius,4227
Djibouti,Maldives,2781
Djibouti,Malawi,4489
Djibouti,Mexico,289
Djibouti,Malaysia,1685
Djibouti,Mozambique,5684
Djibouti,New Caledonia,6390
Djibouti,Niger,29772
Djibouti,Nigeria,2458
Djibouti,Nicaragua,669
Djibouti,Netherlands,9594
Djibouti,Norway,8285
Djibouti,Nepal,858
Djibouti,New Zealand,1148
Djibouti,Oman,8674
Djibouti,Panama,576
Djibouti,Peru,353
Djibouti,French Polynesia,5390
Djibouti,Papua New Guinea,1829
Djibouti,Philippines,1408
Djibouti,Pakistan,2787
Djibouti,Poland,315
Djibouti,Puerto Rico,844
Djibouti,Portugal,709
Djibouti,Paraguay,700
Djibouti,Qatar,21600
Djibouti,Réunion,7731
Djibouti,Romania,538
Djibouti,Serbia,665
Djibouti,Rwanda,13935
Djibouti,Saudi Arabia,50132
Djibouti,Solomon Islands,1196
Djibouti,Seychelles,21376
Djibouti,Sweden,34483
Djibouti,Singapore,973
Djibouti,Slovenia,248
Djibouti,Slovakia,376
Djibouti,Sierra Leone,9231
Djibouti,Senegal,90045
Djibouti,Suriname,1223
Djibouti,Sao Tome and Principe,4131
Djibouti,El Salvador,325
Djibouti,Eswatini,4811
Djibouti,Chad,189431
Djibouti,Togo,15869
Djibouti,Thailand,165
Djibouti,Tajikistan,1085
Djibouti,Timor-Leste,1542
Djibouti,Tunisia,10973
Djibouti,Tonga,1022
Djibouti,Türkiye,19905
Djibouti,Trinidad and Tobago,1631
Djibouti,"Taiwan, Province of China",127
Djibouti,"Tanzania, United Republic of",12899
Djibouti,Ukraine,456
Djibouti,Uganda,30214
Djibouti,United States,4140
Djibouti,Uruguay,317
Djibouti,Uzbekistan,812
Djibouti,Saint Vincent and the Grenadines,2156
Djibouti,Viet Nam,289
Djibouti,Vanuatu,702
Djibouti,Samoa,815
Djibouti,Kosovo,1485
Djibouti,Mayotte,21364
Djibouti,South Africa,4862
Djibouti,Zambia,7489
Djibouti,Zimbabwe,4668
Denmark,United Arab Emirates,4301
Denmark,Antigua and Barbuda,2359
Denmark,Albania,3446
Denmark,Armenia,1907
Denmark,Angola,449
Denmark,Argentina,2096
Denmark,Austria,13630
Denmark,Australia,7728
Denmark,Aruba,2090
Denmark,Azerbaijan,839
Denmark,Bosnia and Herzegovina,19088
Denmark,Barbados,3053
Denmark,Bangladesh,489
Denmark,Belgium,9253
Denmark,Burkina Faso,448
Denmark,Bulgaria,17412
Denmark,Bahrain,1953
Denmark,Burundi,1729
Denmark,Benin,660
Denmark,Brunei Darussalam,976
Denmark,"Bolivia, Plurinational State of",374
Denmark,Brazil,677
Denmark,Bahamas,2044
Denmark,Bhutan,1512
Denmark,Botswana,704
Denmark,Belarus,2369
Denmark,Belize,725
Denmark,Canada,4949
Denmark,"Congo, The Democratic Republic of the",789
Denmark,Central African Republic,704
Denmark,Congo,671
Denmark,Switzerland,19279
Denmark,Côte d'Ivoire,575
Denmark,Chile,1371
Denmark,Cameroon,1665
Denmark,Colombia,542
Denmark,Costa Rica,1649
Denmark,Cabo Verde,2703
Denmark,Curaçao,2454
Denmark,Cyprus,9772
Denmark,Czechia,5640
Denmark,Germany,14590
Denmark,Djibouti,3339
Denmark,Denmark,9084985
Denmark,Dominican Republic,559
Denmark,Algeria,340
Denmark,Ecuador,498
Denmark,Estonia,18236
Denmark,Egypt,684
Denmark,Spain,6653
Denmark,Ethiopia,2407
Denmark,Finland,18668
Denmark,Fiji,889
Denmark,"Micronesia, Federated States of",234
Denmark,France,3961
Denmark,Gabon,597
Denmark,United Kingdom,10440
